call_count_disclosed,dataset,fan_in_leakage,fan_out_leakage,gold_call_count,graph_edge_coverage,graph_leak_class,intermediate_variable_leakage,n_graph_edges_disclosed,operation_leakage,operation_sequence_leakage,passes_mode_budget,procedural_lead_count,query_mode,reference_source_coverage,schema_version,stage_label_count,stages_related_phrase,task_id
True,pilot4_train,1.0,1.0,2,1.0,COMPLETE,0,1,,,False,0,SEMI_IMPLICIT,0.0,ttdf.graph_leak.v1,0,True,ttdf4_9e038be9f55b
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_9a430d2e11bb
False,pilot4_train,0.0,0.0,2,0.0,LOW,0,0,,,True,2,PROCEDURAL_EXPLICIT,0.0,ttdf.graph_leak.v1,0,False,ttdf4_7ddf89ed46cb
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_768b780d158c
True,pilot4_train,0.0,0.0,2,1.0,COMPLETE,0,1,,,False,0,SEMI_IMPLICIT,0.0,ttdf.graph_leak.v1,0,True,ttdf4_f528efdb402a
True,pilot4_train,0.0,0.0,6,1.8,COMPLETE,5,9,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,11,True,ttdf4_33c81fd91131
True,pilot4_train,0.0,0.0,6,1.0,COMPLETE,1,5,,,False,0,SEMI_IMPLICIT,0.2,ttdf.graph_leak.v1,0,True,ttdf4_e5dda66e73cd
True,pilot4_train,0.0,0.0,4,1.6667,COMPLETE,3,5,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,7,True,ttdf4_08014d3b50fb
False,pilot4_train,0.0,0.0,4,0.3333,MEDIUM,1,1,,,True,2,PROCEDURAL_EXPLICIT,0.3333,ttdf.graph_leak.v1,1,False,ttdf4_bd7c42932bbe
True,pilot4_train,0.0,0.0,8,1.75,COMPLETE,8,14,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,16,True,ttdf4_028c978cf2f1
False,pilot4_train,0.0,0.0,8,0.375,HIGH,3,3,,,True,6,PROCEDURAL_EXPLICIT,0.375,ttdf.graph_leak.v1,4,False,ttdf4_54121632d754
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_8388e6eb913b
False,pilot4_train,0.0,0.0,2,0.0,NONE,0,0,,,True,0,SEMI_IMPLICIT,0.0,ttdf.graph_leak.v1,0,False,ttdf4_a5aa44ac9cf9
True,pilot4_train,0.0,0.0,8,1.5714,COMPLETE,7,11,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,15,True,ttdf4_adcbe5863565
False,pilot4_train,0.0,0.0,8,0.5714,HIGH,4,4,,,True,2,PROCEDURAL_EXPLICIT,0.5714,ttdf.graph_leak.v1,4,False,ttdf4_001bbec143a5
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_7c30ec110a07
False,pilot4_train,0.0,0.0,2,0.0,MEDIUM,0,0,,,True,0,PROCEDURAL_EXPLICIT,0.0,ttdf.graph_leak.v1,1,False,ttdf4_5fdc72ea4809
True,pilot4_train,0.0,0.0,3,2.0,COMPLETE,2,4,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,5,True,ttdf4_a740fe322e10
True,pilot4_train,0.0,0.0,3,1.0,COMPLETE,1,2,,,False,0,SEMI_IMPLICIT,0.5,ttdf.graph_leak.v1,0,True,ttdf4_373e3455b2e7
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_e094c8b894c4
True,pilot4_train,0.0,0.0,2,1.0,COMPLETE,0,1,,,False,0,SEMI_IMPLICIT,0.0,ttdf.graph_leak.v1,0,True,ttdf4_013f31520218
False,pilot4_train,1.0,1.0,6,0.3333,MEDIUM,6,2,,,True,5,PROCEDURAL_EXPLICIT,1.0,ttdf.graph_leak.v1,2,False,ttdf4_dfe17cb54269
True,pilot4_train,0.0,0.0,6,1.6667,COMPLETE,6,10,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,12,True,ttdf4_b85306c4ff97
True,pilot4_train,1.0,1.0,5,1.8,COMPLETE,5,9,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,10,True,ttdf4_bf8905a324ef
True,pilot4_train,1.0,1.0,5,0.8,HIGH,3,4,,,False,0,SEMI_IMPLICIT,0.6,ttdf.graph_leak.v1,2,True,ttdf4_eca1f0162b9b
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_b6cf946f170c
True,pilot4_train,0.0,0.0,2,1.0,COMPLETE,0,1,,,False,0,SEMI_IMPLICIT,0.0,ttdf.graph_leak.v1,0,True,ttdf4_abef9941fbad
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,1,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_d887aeb8be8e
False,pilot4_train,0.0,0.0,2,0.0,NONE,0,0,,,True,0,SEMI_IMPLICIT,0.0,ttdf.graph_leak.v1,0,False,ttdf4_aeb230feeef6
True,pilot4_train,0.0,0.0,7,1.0,COMPLETE,2,6,,,False,0,SEMI_IMPLICIT,0.3333,ttdf.graph_leak.v1,0,True,ttdf4_23a52b1094c2
True,pilot4_train,0.0,0.0,7,2.0,COMPLETE,6,12,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,13,True,ttdf4_606c0ddceb27
True,pilot4_train,0.0,0.0,5,1.75,COMPLETE,4,7,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,9,True,ttdf4_13d619d314d2
True,pilot4_train,0.0,0.0,5,1.0,COMPLETE,0,4,,,False,0,SEMI_IMPLICIT,0.0,ttdf.graph_leak.v1,0,True,ttdf4_99463296fb6a
True,pilot4_train,0.0,0.0,8,1.8571,COMPLETE,7,13,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,15,True,ttdf4_a752ceff5490
True,pilot4_train,0.0,0.0,8,1.0,COMPLETE,2,7,,,False,0,SEMI_IMPLICIT,0.2857,ttdf.graph_leak.v1,0,True,ttdf4_83cf14617cbf
True,pilot4_train,0.0,0.0,4,1.5,COMPLETE,4,6,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,8,True,ttdf4_17fde81d83b7
True,pilot4_train,0.0,0.0,4,0.75,HIGH,0,3,,,False,0,SEMI_IMPLICIT,0.0,ttdf.graph_leak.v1,0,True,ttdf4_29c134fae72c
False,pilot4_train,0.0,0.0,4,0.3333,MEDIUM,3,1,,,True,3,PROCEDURAL_EXPLICIT,1.0,ttdf.graph_leak.v1,1,False,ttdf4_84f9e6c6e5d9
True,pilot4_train,0.0,0.0,4,1.6667,COMPLETE,3,5,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,7,True,ttdf4_32ffd4311831
True,pilot4_train,0.0,0.0,3,2.0,COMPLETE,2,4,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,5,True,ttdf4_f298087ccffb
False,pilot4_train,0.0,0.0,3,0.0,LOW,1,0,,,True,2,PROCEDURAL_EXPLICIT,0.5,ttdf.graph_leak.v1,0,False,ttdf4_8d5d051030df
False,pilot4_train,1.0,1.0,4,0.6667,HIGH,2,2,,,True,2,PROCEDURAL_EXPLICIT,0.6667,ttdf.graph_leak.v1,3,False,ttdf4_a4c638c5fbfb
True,pilot4_train,0.0,0.0,4,1.6667,COMPLETE,3,5,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,7,True,ttdf4_4ce2dae6ec77
True,pilot4_train,0.0,0.0,5,1.75,COMPLETE,4,7,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,9,True,ttdf4_b9b1d0727c44
False,pilot4_train,0.0,0.0,5,0.5,HIGH,5,2,,,True,4,PROCEDURAL_EXPLICIT,1.0,ttdf.graph_leak.v1,2,False,ttdf4_758865998ba1
True,pilot4_train,0.0,0.0,4,1.5,COMPLETE,4,6,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,8,True,ttdf4_c84f62004189
True,pilot4_train,0.0,0.0,4,0.75,HIGH,0,3,,,False,0,SEMI_IMPLICIT,0.0,ttdf.graph_leak.v1,0,True,ttdf4_af69ee15657c
True,pilot4_train,1.0,1.0,3,1.0,COMPLETE,0,2,,,False,0,SEMI_IMPLICIT,0.0,ttdf.graph_leak.v1,0,True,ttdf4_0da180b5c81d
True,pilot4_train,1.0,1.0,3,2.0,COMPLETE,2,4,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,5,True,ttdf4_ea7ae557c07b
True,pilot4_train,1.0,1.0,8,1.7143,COMPLETE,7,12,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,15,True,ttdf4_97d968ef8cdb
True,pilot4_train,0.0,0.0,8,1.0,COMPLETE,3,7,,,False,0,SEMI_IMPLICIT,0.4286,ttdf.graph_leak.v1,2,True,ttdf4_ecee2797516d
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_b0df18ae775c
False,pilot4_train,0.0,0.0,2,0.0,NONE,0,0,,,True,1,PROCEDURAL_EXPLICIT,0.0,ttdf.graph_leak.v1,0,False,ttdf4_4378258d8aeb
True,pilot4_train,0.0,0.0,5,1.75,COMPLETE,4,7,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,9,True,ttdf4_b52988331363
True,pilot4_train,0.0,0.0,5,1.0,COMPLETE,0,4,,,False,0,SEMI_IMPLICIT,0.0,ttdf.graph_leak.v1,0,True,ttdf4_0e805a0dee72
True,pilot4_train,0.0,0.0,3,1.0,COMPLETE,1,2,,,False,0,SEMI_IMPLICIT,0.5,ttdf.graph_leak.v1,0,True,ttdf4_fb17259a881e
True,pilot4_train,0.0,0.0,3,2.0,COMPLETE,2,4,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,5,True,ttdf4_2aab02b35701
True,pilot4_train,0.0,0.0,4,1.6,COMPLETE,5,8,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,9,True,ttdf4_7341cc8a57ef
True,pilot4_train,0.0,0.0,4,0.6,HIGH,0,3,,,False,0,SEMI_IMPLICIT,0.0,ttdf.graph_leak.v1,0,True,ttdf4_d518d8edd887
True,pilot4_train,0.0,0.0,7,1.8333,COMPLETE,6,11,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,13,True,ttdf4_79f985d15a91
False,pilot4_train,1.0,1.0,7,0.3333,MEDIUM,2,2,,,True,5,PROCEDURAL_EXPLICIT,0.3333,ttdf.graph_leak.v1,2,False,ttdf4_6e6271e0c6c8
True,pilot4_train,0.0,0.0,3,1.5,COMPLETE,2,3,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,5,True,ttdf4_bf7a5061ff68
True,pilot4_train,0.0,0.0,3,1.0,COMPLETE,0,2,,,False,0,SEMI_IMPLICIT,0.0,ttdf.graph_leak.v1,0,True,ttdf4_e77490961c4f
True,pilot4_train,0.0,0.0,5,1.6,COMPLETE,5,8,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,10,True,ttdf4_046a7f1b6793
True,pilot4_train,0.0,0.0,5,0.8,HIGH,2,4,,,False,0,SEMI_IMPLICIT,0.4,ttdf.graph_leak.v1,1,True,ttdf4_7e1babffe3fc
True,pilot4_train,0.0,0.0,5,1.6,COMPLETE,5,8,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,10,True,ttdf4_5f7cbc4e8df6
True,pilot4_train,0.0,0.0,5,0.8,HIGH,2,4,,,False,0,SEMI_IMPLICIT,0.4,ttdf.graph_leak.v1,1,True,ttdf4_832f3d28cb8a
True,pilot4_train,0.0,0.0,3,2.0,COMPLETE,2,4,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,5,True,ttdf4_c3f46c7046c0
True,pilot4_train,0.0,0.0,3,1.0,COMPLETE,1,2,,,False,0,SEMI_IMPLICIT,0.5,ttdf.graph_leak.v1,0,True,ttdf4_317420300735
True,pilot4_train,0.0,0.0,8,1.625,COMPLETE,8,13,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,16,True,ttdf4_146aeee5432e
True,pilot4_train,0.0,0.0,8,0.875,COMPLETE,0,7,,,False,0,SEMI_IMPLICIT,0.0,ttdf.graph_leak.v1,0,True,ttdf4_2700b3f59f1d
True,pilot4_train,0.0,0.0,4,1.6667,COMPLETE,3,5,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,7,True,ttdf4_003889a41f8c
False,pilot4_train,0.0,0.0,4,0.3333,MEDIUM,1,1,,,True,2,PROCEDURAL_EXPLICIT,0.3333,ttdf.graph_leak.v1,2,False,ttdf4_4af4201d9ccf
True,pilot4_train,0.0,0.0,4,1.6667,COMPLETE,3,5,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,7,True,ttdf4_18c11c49d3b1
True,pilot4_train,0.0,0.0,4,1.0,COMPLETE,0,3,,,False,0,SEMI_IMPLICIT,0.0,ttdf.graph_leak.v1,0,True,ttdf4_8266f242f5e3
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_3ecc0a015be2
False,pilot4_train,0.0,0.0,2,0.0,LOW,0,0,,,True,2,PROCEDURAL_EXPLICIT,0.0,ttdf.graph_leak.v1,0,False,ttdf4_2122f4bebea0
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_1c2d81c93848
False,pilot4_train,0.0,0.0,2,0.0,NONE,0,0,,,True,0,PROCEDURAL_EXPLICIT,0.0,ttdf.graph_leak.v1,0,False,ttdf4_cadd00c1a788
True,pilot4_train,1.0,1.0,3,1.0,COMPLETE,1,2,,,False,0,SEMI_IMPLICIT,0.5,ttdf.graph_leak.v1,0,True,ttdf4_8bf0844da408
True,pilot4_train,1.0,1.0,3,2.0,COMPLETE,2,4,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,5,True,ttdf4_4ef9779ce563
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_9da896eb1347
False,pilot4_train,0.0,0.0,2,0.0,NONE,0,0,,,True,0,SEMI_IMPLICIT,0.0,ttdf.graph_leak.v1,0,False,ttdf4_8ceee35d03a2
True,pilot4_train,0.0,0.0,4,1.6667,COMPLETE,3,5,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,7,True,ttdf4_96d4aaf0a6d0
False,pilot4_train,0.0,0.0,4,0.6667,HIGH,2,2,,,True,2,PROCEDURAL_EXPLICIT,0.6667,ttdf.graph_leak.v1,3,False,ttdf4_aa1756d7dbd7
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_7690e67a40d2
False,pilot4_train,0.0,0.0,2,0.0,MEDIUM,0,0,,,True,0,PROCEDURAL_EXPLICIT,0.0,ttdf.graph_leak.v1,1,False,ttdf4_c58c61706a34
True,pilot4_train,0.0,0.0,3,2.0,COMPLETE,2,4,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,5,True,ttdf4_41cd3322e4d8
True,pilot4_train,0.0,0.0,3,1.0,COMPLETE,0,2,,,False,0,SEMI_IMPLICIT,0.0,ttdf.graph_leak.v1,0,True,ttdf4_15d3b88d48c2
True,pilot4_train,0.0,0.0,2,1.0,COMPLETE,0,1,,,False,0,SEMI_IMPLICIT,0.0,ttdf.graph_leak.v1,0,True,ttdf4_d7446a6a3912
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_3162f411057a
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_51b92113b935
True,pilot4_train,0.0,0.0,2,1.0,COMPLETE,0,1,,,False,0,SEMI_IMPLICIT,0.0,ttdf.graph_leak.v1,0,True,ttdf4_8f3fec14f9ba
True,pilot4_train,0.0,0.0,3,1.5,COMPLETE,2,3,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,5,True,ttdf4_379001ec8f17
True,pilot4_train,0.0,0.0,3,1.0,COMPLETE,0,2,,,False,0,SEMI_IMPLICIT,0.0,ttdf.graph_leak.v1,0,True,ttdf4_7438b8601d3a
True,pilot4_train,0.0,0.0,5,1.8,COMPLETE,5,9,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,10,True,ttdf4_5cf7104f5128
False,pilot4_train,0.0,0.0,5,0.4,MEDIUM,2,2,,,True,2,PROCEDURAL_EXPLICIT,0.4,ttdf.graph_leak.v1,2,False,ttdf4_7fd4d540b303
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_b8a1aa730235
False,pilot4_train,0.0,0.0,2,0.0,NONE,0,0,,,True,0,SEMI_IMPLICIT,0.0,ttdf.graph_leak.v1,0,False,ttdf4_c7b7559aa7c9
True,pilot4_train,0.0,0.0,7,1.8333,COMPLETE,6,11,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,13,True,ttdf4_1e337f07ad7e
False,pilot4_train,0.0,0.0,7,0.3333,MEDIUM,2,2,,,True,5,PROCEDURAL_EXPLICIT,0.3333,ttdf.graph_leak.v1,2,False,ttdf4_56e37f1acdf0
True,pilot4_train,0.0,0.0,3,2.0,COMPLETE,2,4,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,5,True,ttdf4_24753b0a0350
True,pilot4_train,0.0,0.0,3,1.0,COMPLETE,1,2,,,False,0,SEMI_IMPLICIT,0.5,ttdf.graph_leak.v1,0,True,ttdf4_1e0a194d1682
False,pilot4_train,0.0,0.0,3,0.0,MEDIUM,0,0,,,True,1,PROCEDURAL_EXPLICIT,0.0,ttdf.graph_leak.v1,1,False,ttdf4_873d0f7b9876
True,pilot4_train,0.0,0.0,3,2.0,COMPLETE,2,4,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,5,True,ttdf4_95ba261cba7b
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_c9285e163358
True,pilot4_train,0.0,0.0,2,1.0,COMPLETE,0,1,,,False,0,SEMI_IMPLICIT,0.0,ttdf.graph_leak.v1,0,True,ttdf4_11fdde640ecf
True,pilot4_train,0.0,0.0,2,1.0,COMPLETE,0,1,,,False,0,SEMI_IMPLICIT,0.0,ttdf.graph_leak.v1,0,True,ttdf4_7a755d83c2ea
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_1eaab2387230
True,pilot4_train,0.0,0.0,5,1.5,COMPLETE,4,6,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,9,True,ttdf4_a37122681880
True,pilot4_train,0.0,0.0,5,1.0,COMPLETE,2,4,,,False,0,SEMI_IMPLICIT,0.5,ttdf.graph_leak.v1,1,True,ttdf4_fb9998ff8fbf
True,pilot4_train,0.0,0.0,3,2.0,COMPLETE,2,4,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,5,True,ttdf4_5009c7185fb6
True,pilot4_train,0.0,0.0,3,1.0,COMPLETE,1,2,,,False,0,SEMI_IMPLICIT,0.5,ttdf.graph_leak.v1,0,True,ttdf4_393093ec1035
True,pilot4_train,0.0,0.0,5,1.6667,COMPLETE,6,10,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,11,True,ttdf4_539420854e2d
True,pilot4_train,0.0,0.0,5,0.6667,HIGH,2,4,,,False,0,SEMI_IMPLICIT,0.3333,ttdf.graph_leak.v1,1,True,ttdf4_f1094d885d2c
True,pilot4_train,0.0,0.0,4,0.75,HIGH,0,3,,,False,0,SEMI_IMPLICIT,0.0,ttdf.graph_leak.v1,0,True,ttdf4_db1e647ea3b2
True,pilot4_train,0.0,0.0,4,1.75,COMPLETE,4,7,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,8,True,ttdf4_18f39c87d90a
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_559912016fad
True,pilot4_train,0.0,0.0,2,1.0,COMPLETE,0,1,,,False,0,SEMI_IMPLICIT,0.0,ttdf.graph_leak.v1,0,True,ttdf4_7eb7a651c108
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_d29f6cc17b44
False,pilot4_train,0.0,0.0,2,0.0,NONE,0,0,,,True,0,SEMI_IMPLICIT,0.0,ttdf.graph_leak.v1,0,False,ttdf4_e5d1a46dbe96
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_9369b4e91ff2
True,pilot4_train,0.0,0.0,2,1.0,COMPLETE,0,1,,,False,0,SEMI_IMPLICIT,0.0,ttdf.graph_leak.v1,0,True,ttdf4_b13550248507
True,pilot4_train,0.0,0.0,3,1.0,COMPLETE,0,2,,,False,0,SEMI_IMPLICIT,0.0,ttdf.graph_leak.v1,0,True,ttdf4_24b50a748791
True,pilot4_train,0.0,0.0,3,2.0,COMPLETE,2,4,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,5,True,ttdf4_9352a6afdd45
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_ca14050db16e
True,pilot4_train,0.0,0.0,2,1.0,COMPLETE,0,1,,,False,0,SEMI_IMPLICIT,0.0,ttdf.graph_leak.v1,0,True,ttdf4_752a38085f7a
True,pilot4_train,0.0,0.0,6,1.6,COMPLETE,5,8,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,11,True,ttdf4_0330f7d9c216
True,pilot4_train,0.0,0.0,6,1.0,COMPLETE,3,5,,,False,0,SEMI_IMPLICIT,0.6,ttdf.graph_leak.v1,2,True,ttdf4_e9c2e5d9bd8d
True,pilot4_train,1.0,1.0,3,1.0,COMPLETE,0,2,,,False,0,SEMI_IMPLICIT,0.0,ttdf.graph_leak.v1,0,True,ttdf4_20e3f4f5f6ae
True,pilot4_train,1.0,1.0,3,1.5,COMPLETE,2,3,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,5,True,ttdf4_869dd6371402
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_66e01ea027d0
True,pilot4_train,0.0,0.0,2,1.0,COMPLETE,0,1,,,False,0,SEMI_IMPLICIT,0.0,ttdf.graph_leak.v1,0,True,ttdf4_f2f2ea454156
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_84e47e4f050a
False,pilot4_train,0.0,0.0,2,0.0,LOW,0,0,,,True,2,PROCEDURAL_EXPLICIT,0.0,ttdf.graph_leak.v1,0,False,ttdf4_4c3931f6f58a
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_0eaceadef057
True,pilot4_train,0.0,0.0,2,1.0,COMPLETE,0,1,,,False,0,SEMI_IMPLICIT,0.0,ttdf.graph_leak.v1,0,True,ttdf4_c22e5f2b0cfa
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_5b702d92e817
False,pilot4_train,0.0,0.0,2,0.0,NONE,0,0,,,True,0,SEMI_IMPLICIT,0.0,ttdf.graph_leak.v1,0,False,ttdf4_7a709641016f
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_578d4084b47d
True,pilot4_train,0.0,0.0,2,1.0,COMPLETE,0,1,,,False,0,SEMI_IMPLICIT,0.0,ttdf.graph_leak.v1,0,True,ttdf4_492ef333c97c
True,pilot4_train,0.0,0.0,2,1.0,COMPLETE,0,1,,,False,0,SEMI_IMPLICIT,0.0,ttdf.graph_leak.v1,0,True,ttdf4_b18a91df412e
True,pilot4_train,0.0,0.0,2,2.0,COMPLETE,1,2,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,3,True,ttdf4_70c55123f637
True,pilot4_train,0.0,0.0,7,1.6667,COMPLETE,6,10,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,13,True,ttdf4_5e75043057ce
False,pilot4_train,1.0,1.0,7,0.3333,MEDIUM,2,2,,,True,2,PROCEDURAL_EXPLICIT,0.3333,ttdf.graph_leak.v1,2,False,ttdf4_0c3124615797
True,pilot4_train,0.0,0.0,3,2.0,COMPLETE,2,4,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,5,True,ttdf4_ffa8ea693aa2
True,pilot4_train,1.0,1.0,3,1.0,COMPLETE,1,2,,,False,0,SEMI_IMPLICIT,0.5,ttdf.graph_leak.v1,0,True,ttdf4_6db8956bb43c
False,pilot4_train,1.0,1.0,4,0.5,HIGH,2,2,,,True,2,PROCEDURAL_EXPLICIT,0.5,ttdf.graph_leak.v1,2,False,ttdf4_696093d2de26
True,pilot4_train,0.0,0.0,4,1.75,COMPLETE,4,7,,,False,0,GOAL_BASED_IMPLICIT,1.0,ttdf.graph_leak.v1,8,True,ttdf4_4f6d78665040
